ID,Is_Lead
VBENBARO,0.03276349497095979
CCMEWNKY,0.869993520455905
VK3KGA9M,0.035425450007055416
TT8RPZVC,0.03912148650029705
SHQZEYTZ,0.02015996260142022
MZZAQMPT,0.09193250097197941
Y88TW36I,0.06703962437996798
3UGOAQNU,0.05586809304645788
VVUKMUJT,0.9824230546292168
9R363ZXS,0.18217363275980766
BLISM6JE,0.06293979299725329
CH8S7JK7,0.23426977234482138
EAHDPXEJ,0.833744987565942
BNUK9PRF,0.30652922540830785
GP2PG6FJ,0.052647078186459105
WNQCSN8A,0.03331478191077465
32DN4YVZ,0.44009197810606115
GXAMDANM,0.050495186552706774
MXETLUP4,0.0658700469498229
MPXK6TVE,0.8132006028368193
LBSIME2K,0.14512995393997252
D6ORJTM6,0.053358339967481676
HGDIBAKA,0.8251468409441748
UUZYL9DZ,0.5206935933538539
AUGE3VWK,0.0516914413433876
MX7GOX6Q,0.09724451374320014
TQN6K35W,0.07435317444988282
QQDRMQQN,0.4616259194706205
UP6GC6F4,0.0856679978658188
BMHBUVHB,0.6211073050642029
KGLDW86A,0.17660263488285077
FQEOMOP4,0.08538333859513053
DYWM5MEU,0.16916627718986268
DXHGXV8F,0.057572873167412934
AVFBFQKC,0.21417478504806117
DBIDKYMV,0.13526954037657812
KYZHMEBY,0.18733981115332185
SSFEBUGF,0.04989921504063083
MGJTAG8X,0.45262963831453107
MP6BERDO,0.1585805839952952
GXZ8ED68,0.05128211714697042
ICTFGWQR,0.5303025001974833
EAYHTRKH,0.02183056146636339
6FN97QLQ,0.08453860249034661
3H5MZDDW,0.41058823208420364
2DXZZWSN,0.0404873345858321
MM4QIRE5,0.10080947787265301
HJWVYXUA,0.09331537961017566
RBRSJUP3,0.8164129245827302
YFRQKGXW,0.46505522020685847
N3SADEBV,0.04768659724978533
G2A2YYXY,0.03425072502042149
XMGA3WT3,0.0399673353153247
KVZQPSGI,0.11097121714384846
UAKARBBG,0.03344725641905076
WYKKL85Z,0.20380602777580895
GHNYYGRR,0.0963377203102707
UBAJANWT,0.06915068040315937
LSARSF7U,0.02208174936274078
4CNSJVVR,0.25938477035070556
JRHJSWYO,0.32241491853561977
FHZ8SVVI,0.052628677203374406
JUIRE47M,0.7738821738769152
GDIVN2GL,0.07213369260759964
WMF3DYE3,0.811472602689874
MAQEHEWK,0.14221160087891482
2W8DLKFU,0.04844514812755458
AKGRML6H,0.11186949526069019
B7WUUGCY,0.047817374805597765
TLJOYATM,0.452125139811028
UH6ZDM3W,0.8527850697787429
7IP5SSRR,0.8885084424479107
PV85PMEB,0.4745584568396336
FGDOY4NI,0.16164331535158014
7YYIXJQE,0.05473842373797742
BHW42XPW,0.03477800087888408
3PKEEAT4,0.29575408754524646
ACFPZ3LM,0.056174348164713485
6GORGNYN,0.8187473454700869
AEPQTMJK,0.27785711507711736
S6FNZFKK,0.04842286130522218
JTYNEKRQ,0.7516765208462968
GPXDPHHC,0.07083314562085373
O8TMKNNB,0.040312576069579414
XSQVHKYG,0.06894475606242732
MJ3CZRAE,0.021274425400697995
3NSQEYBJ,0.36674350028013336
SXVBASGH,0.04543945049571473
5ZIGZYSS,0.0886590292164392
FQSHBCUT,0.3921341404799914
MU45XUBP,0.03837874079490185
BVULDPBI,0.04726026279769182
82GRNPFG,0.8422731415484479
KKBNELBF,0.03305765553833312
HXQGBDGY,0.056368668546528465
28HDZICG,0.5269600254173641
GHBPKPJC,0.043260985782762225
FDWZFSSC,0.7460225424855907
FWTIWZF3,0.05028191350894173
JYMHVPMY,0.04419423452281441
AHUDO2T6,0.8145029065370405
ACDHABS3,0.19592884417154133
5NTYJJDV,0.06524736694780557
2M4VPY4V,0.08740503876145617
KAHP9XLF,0.06965664827181024
YRLEWZFQ,0.1455132410629436
JZWVLXHJ,0.16869536393151802
JZZSXUKT,0.31690167773230726
93RURE2J,0.8064126175812696
4RNB6FDV,0.2515708195333869
27E7HMMG,0.07455781208998208
2QEFQQWN,0.08347195800950197
DDTCD2XI,0.06659929339751627
VGVEYSEG,0.8152986091755058
WCXVE7RK,0.05152735006193425
RTN4R3UE,0.045791181723023634
K2PVS4RB,0.0424398576667552
Q36J686Z,0.10971157581355097
NWKHMEOF,0.1377262164979841
PVJYQQGT,0.33895398481612227
GPUMRNWC,0.050852560861994626
LXHCDSVH,0.1900628688689995
BNIUPSVK,0.12820389091188925
FW3QI3WW,0.12208329008229686
IEEUGXMY,0.8352658683889826
FVVXDLBO,0.05710495732432927
UC2JJB6Y,0.08669882806489607
3WPAHP52,0.5643601838488103
HDTCJJOE,0.4967287067505609
UCSB9GKK,0.06188713550406768
HANBFYTH,0.10640956305017983
FLUU2HNV,0.0477861017872981
64PIYWDJ,0.20973589535355658
9AHNH8ZX,0.8180441829220564
KLHUI2SE,0.08880636920160623
YRHYUJFW,0.7907922316582793
G5RWWH7F,0.23330648008196128
SCBT9BAX,0.02079413048045219
UGZGLVNB,0.22075292484920084
2RRNUFBV,0.8727963576202924
B6O59TEY,0.4053989712582873
CYHRRYH6,0.03492594913340691
GGYZVHWU,0.05468457029315216
K6AM97RN,0.06505971626742453
ATM5JQYM,0.04848514846847055
7GYZSGWA,0.050549480440848796
DFWUDQCR,0.17542735431675857
E2Z98CR3,0.8703658650280791
GD9KTSLY,0.04940340491502072
2AMRA4OD,0.11740363238839562
CFHZ3ZE6,0.489769160409107
BOMLVM5K,0.04887785833134028
OBBEGBSY,0.4266412217473997
FJEHOK8W,0.03846591492604827
3GMAEVPJ,0.12218940075350834
WAVDLUTH,0.05566822156054288
6EN8GZX6,0.1217374488645693
VXGA3GKB,0.22491879319828947
U4MZ3U8C,0.37674553486758855
GU4RDP8S,0.8426007194976567
N3TPNHCD,0.10234141109568001
JRRHWQC8,0.591406170239259
NZ5GBHZK,0.03719656283868761
LCUC2LAJ,0.8351771689407614
DJDSU9D2,0.8909012611435416
647K6DBR,0.02068208106623067
7NFXVESK,0.0847010669516873
EWUWF25N,0.053549579452586406
7QKYPLA8,0.04706674263537937
XQVXWBNO,0.05600496276888484
CNWH4MVA,0.04633719129395031
AFJUJFQD,0.09113912159553393
QKMFDX9H,0.22154588466659628
YYMB5QBY,0.08083018397589217
IRY3SEX7,0.2845167329885889
CUAUZJH8,0.17047925991330742
JYFUYQF5,0.3653837908155229
I4NYEDFE,0.6405574718974004
M3RSPRGQ,0.15908880149608648
JIL3KWQN,0.13479984976615583
X4B5ZBWU,0.15036516691005336
AHYTHHSE,0.054285107867246836
E7EHQEQK,0.33568331761230824
FAMHAVN3,0.834585982405619
CCGKCTR6,0.07086097516792317
6DTSELRV,0.061442873455779354
LU8X3G6O,0.2290819113960206
NPFDAUJY,0.05096379630982256
DR9PXCFU,0.02780780196753506
SHVZMWBV,0.2775799030954033
8TGXGZHX,0.2876417299079785
IKRSHJFW,0.1804907463510615
TYKRZDCP,0.5003020255011534
9IDA3L7P,0.13040811683878548
ASOWCMDB,0.049531376269498065
KZ5J2JGC,0.805932711594914
D5UCFKTV,0.052541963450876486
2N8FFP7W,0.03686796004271526
SA36MTFS,0.05378470729285076
8UDMURUH,0.1191993053230735
7VSQV6QN,0.2142252042316798
IFUG9NC5,0.05128799160754844
EQXDLQRG,0.22333394935542764
JAR8YY9J,0.06144578302317649
BS4TAF6M,0.059452787245699794
WQJ9SPT9,0.6916511526952354
7QHT4ON2,0.08287156591632526
FNGPQN7B,0.08507882123081537
DDOMDZRU,0.5439649683323082
QYR9HXHP,0.3179665363917754
S4NGXFXY,0.010955908534387748
NOJ2KSCC,0.7084086880478897
ZD2JRUNB,0.491475781375986
GZIPTSNN,0.07564381466453647
LCFYUVE9,0.8032182733331936
PPANVU9W,0.04869453944018685
DRPV9STB,0.08934717109848206
AFSPF3WZ,0.9434621619218827
GPXEUNND,0.8564812647109352
NSADMDSM,0.07046996695148627
CKWJU8RQ,0.42217099605466785
F7MNZSSU,0.05096573059288141
BDGVMPZY,0.5423978981132792
IA3MSRTR,0.06308066143619166
JD3WTPMG,0.3069240426174138
QT6DF6EW,0.7874808285144749
NVDEMCZ2,0.05746314352538274
9B6UTJVT,0.1010663908806898
U6QYES9J,0.018680574801573514
DZQPDSPS,0.11779938482839737
CRGXVSBF,0.8298868935124518
XIHJYS2V,0.748406555942602
7X2MC5GZ,0.8179108749737506
ZBDVXTM5,0.05499400267146377
UUBQPBR5,0.06616872039094884
CUMZFBTD,0.11128247485465342
E7QXYSQN,0.019977120204164537
6UQAJP48,0.15258743164867603
QHWB768Y,0.05350104263118346
R6RXMXOJ,0.18353588318298913
WXQGZG5K,0.029062897184219637
GCUFKLHG,0.05893816124506483
SJX4372M,0.05221797658284051
VGEAMUZZ,0.10134675750482952
ZWDXVKDF,0.8010554171086574
WGMRCYLR,0.043098583717493824
SI43K5CY,0.09275522666956298
DSNBS2RS,0.17648445418766812
XIMZCKSR,0.35636671695963007
VEW9FXHT,0.018041260039635732
JZJHDDDJ,0.40656184703381565
4TYUR5HA,0.42534157310291065
UHCDFDRX,0.30855628598092194
E5QMOFUM,0.10566438603165056
PSNVWDZH,0.057914989590715754
5IQSWONG,0.06034506714368291
CEAZEPY4,0.9685992217898832
2TNRJXRX,0.02091195625186114
BFROCARA,0.05483916047575623
GRTJMRKM,0.017879877701548422
6EDAM4EU,0.08847545932191736
NRDB58KL,0.05928221189129113
TCPJCWZR,0.06782968771771367
KG8LD2BE,0.023316606798487384
FHZ3XFDV,0.12883002772863958
NZKCSDZ4,0.2552034795136677
6DG6KJG4,0.050870721858059714
BVPKDUNU,0.46419209490636804
APR4PQ6X,0.0734976863906204
HPWS8YFG,0.1429468062720836
VRPBGTPU,0.050381976828295996
XBCSX7G7,0.04524642273722201
KEH3G8UA,0.14291598435720368
WXNAVFLT,0.050595476450993646
8J8NJ7M6,0.09172450179777078
D4UW7Y85,0.056704542921017564
SZRESXN7,0.0520589661830697
UUQSXK5T,0.048906480129364695
GPMUKOVY,0.44999526686888397
6FYOKAZ5,0.17678560508327087
ENUB4N9S,0.20181924474974175
KERBCSGE,0.9939349590837141
7HTA4C6J,0.8281760711776144
4BTVMT6W,0.04147997781089627
MR3J9USD,0.2100744557764052
7S83FNQW,0.6654664587994794
MSOKLC7S,0.0157386035932246
GFMNATHU,0.04020854909407048
NG4ABA6H,0.9523690917295043
3GFHRAQY,0.29707266145658034
BCSGZZPE,0.08985533089363601
PQ9MCGZC,0.06873188421817171
K7N596CG,0.05421458665592261
8RUL6JEE,0.055795524927414436
CVOFJRMP,0.05869725151456339
B4FQX4HG,0.07484584089024202
W7HAQKDV,0.05493079543220328
8C5PKJ7G,0.05203752296843831
E4GQJZSQ,0.04786830915752948
UENREGNV,0.815633207962539
CC4LYHEW,0.8067274092278747
GDKGLTBT,0.09167874636392187
G3ER8CGX,0.06902790567190131
ZG4KT59X,0.02496056935397929
LW93KJMZ,0.4111775863118876
9AR5FBSQ,0.3586343195760531
FHLWDMRV,0.11582803746887428
EON5DCWD,0.9446885343679999
J8UXTMYV,0.3289942104631547
IXBW5HZH,0.04958904554640599
LDHQB458,0.05093234021017948
GNHTIKF3,0.03423171559601606
8NO22KTE,0.02415061986977507
SGJFSSJK,0.1903630629556968
TD8D3NDD,0.06296752030885036
8RQ27JGU,0.8392252221420153
A8GKBMBO,0.7651532124489138
ODVMNUDE,0.48343512504729164
EA5CRL7L,0.04281137934739783
6UI7RPCH,0.32834992579705913
7BJYM94L,0.05771637389367824
X3PZJF7F,0.45796325457748543
YCSSMPV7,0.4937799426625885
4EV9VXL8,0.4569057016384086
IPNJFQTY,0.20579520756368827
XPWNJRJC,0.04825516004138792
3WHNSBRB,0.13958964975494248
U245YKM8,0.04832414850787721
68EFFKBB,0.8313189654671591
NEUII7AB,0.9311293422206736
F7CSLYWT,0.053909558552655154
5EOMOZHG,0.10052812652559957
6CYUTUFN,0.3640545138169537
K7YUC8LF,0.2668848385880892
LSMCXMXA,0.04595313241665142
AALPBPBP,0.04753383392564212
ZPX6VOH2,0.06007343129533537
CDBFWQGM,0.07344357170704424
JUQ76NJV,0.7936080498236698
QHE7UULR,0.0504432239345334
JRMNMZJA,0.056335110540108146
GZ4EZZFX,0.12069131331255757
9L9JFIAR,0.5268555785698599
GTOE4RN4,0.16013200538104053
CUYE7ST4,0.27544997365737744
FFM6DHEA,0.874003884535895
5XUK7XLZ,0.45817825350966074
4HTGJEEZ,0.05566312629105862
RWYBAMRG,0.13963380006309414
RQZGBGGN,0.8239157716610613
ITVSUTU9,0.27643948381831235
6UMDX7NQ,0.44748795971114935
4IVKAFYY,0.5647065570777042
ZKYOSQEU,0.49902112128451664
9JYXIDL4,0.983130345012698
XNURWQBT,0.03837455841857018
HVNIJFQC,0.04846174585433356
CGGVBJKZ,0.9854487989591848
JO9DV3NY,0.8243137294965233
EYENUQR9,0.3531356112195381
FPU4ZI8H,0.060210111138765864
2MALVTY4,0.04459105756036424
QN4REV7D,0.05375063753461423
27F5ZEQA,0.08674094310387098
MKJUE4K2,0.2009031691313397
4ECWF4DN,0.053108374252781164
KWBJAQMY,0.03571994309601943
3YAW8OEY,0.11241946382756358
ZHHFH7H9,0.909777737161691
BO2822VM,0.16488692993982831
NQZUPVUA,0.027057975789835285
MUT2PZ7T,0.3918263399007635
2MFKPCPS,0.860107727592693
4RLVOVMJ,0.6363474371927685
JISGN7XF,0.06282917683440979
NNOFHDAC,0.053213288683885696
ODE23CPW,0.02362256025150154
ZNTYNFME,0.1855507931985753
NQM48VKU,0.10945786296551431
DGVBCYY7,0.03418510181209232
9F38NUKC,0.18110376244539925
3Z7KCIZS,0.053533074818163696
ERAX3STD,0.03633526995134553
N9TCDYYG,0.04213174521018626
R4UMWUZK,0.07328915969641325
CPERTJBJ,0.09319158314195228
4XK5BMA9,0.04982566623579277
2PKDM5B2,0.05264784383572154
SW5GTHZN,0.4548981185596817
ATJAEQCJ,0.0826854903770805
NHNXBSFY,0.11126169562580446
NRGYTYZJ,0.03910176276720083
UZNABWAT,0.05196029135088421
CVP3VZN5,0.037737506637584024
JEAYZXKC,0.04701410196860243
87LFEVTZ,0.3571225425551269
N7ZEJ2CQ,0.052362995153960805
AQT3ADAP,0.08404775059217645
WC8ROKF8,0.04805441487325488
D9HWEXEV,0.10026689714421323
MMHWGZCN,0.05602041948069903
YKCAQFHU,0.2868352669336194
NDPFBA9X,0.4013549161808369
3T6C7AEA,0.17621842954726522
GZWB38J9,0.023210224018619063
OFTXYNYQ,0.06563052346438532
QYZQIXBJ,0.4656873035579452
N7PJT5HO,0.04750466068933945
JP2PNX9X,0.2191226498613141
N3FUZDIH,0.05313211322921783
UXKAVBLS,0.023479522871943742
G24JWDKS,0.047276879327547885
HQOKKQVX,0.14028877342807416
HTXFVZZG,0.0517966019405601
3TJKVA4J,0.04672807948971152
CRGS7FPX,0.060365559487678855
BTRJTMR3,0.15089186396784254
ERLPQML7,0.02056868442859352
9FDFXYAW,0.5025548129998201
MEEKFDZZ,0.054754866540062085
ZGY8ETLW,0.2085153573959486
AXVUJHT9,0.04277759165205357
35ILRW7D,0.45327859994550623
DR2U5JQX,0.04952004483180919
WHZ7CEY6,0.2524355732719781
UCPMS2KF,0.05922787443455731
HB6MJHDN,0.25652186372681157
7NWFPJ2X,0.18373942267889798
4QXD6K4K,0.14054808999713708
D6H3RTAZ,0.09384547764754204
L67WSXUY,0.07222660013454217
IXHVY78L,0.126344068386118
H6KE88O6,0.3751853310570177
EAPKN7G8,0.9870418694648683
GQXJSFJE,0.14472286786125832
BVHSRABV,0.0786662459656414
DUY76GFX,0.12289934848801966
O7H9KPSD,0.41617837473597163
6EDBA5AN,0.06645162748815553
V24CAXFM,0.06727091260690027
SERPSAWP,0.03171644333441618
H47QYY5K,0.07251719975791593
5TYQNFPE,0.42811642916545495
HGDB7KMR,0.4601034144112598
DWH8Q2S3,0.2253012034802447
USNBQZAK,0.0500944454678802
I89VR4AB,0.06665766312911009
ATZVVXWJ,0.4814634854675007
HOKP6ZTS,0.05053670568381656
ZDKT2SSW,0.04117258439859683
DK5HJYQE,0.052744401040208305
ABKW7FGW,0.06245345634851244
BCSW3W7T,0.05226428086979666
6T4VNEWD,0.4612071176308064
XBALBNYB,0.3215880707161375
NWMJR3W5,0.05048050175844705
Q5BJ4ULE,0.05141770717005138
DOFSPEWD,0.8107973741948367
ANX8FUBJ,0.050453450417557215
KPR67SVO,0.022804454359496528
44EV7IJE,0.04457786088130315
VZEK4IOK,0.463921193783473
CZMKWRQN,0.04817222620422888
VGQUQLXT,0.1884566402067948
MS6GASNJ,0.042762803684035545
4ENG9TKV,0.6824099344429545
UHRRWLGR,0.060018225820348485
APFSHZYP,0.050638346079346926
M7MURWXC,0.49649083767246033
3EOATQBT,0.04397973784599868
MDZG7EZX,0.055266411049005516
QZ6LSSTB,0.03487557165225536
Y7EEZYYS,0.8691391172755712
RYKLU6HL,0.04975084242691638
CWQ8OAQ8,0.04277638964587292
WSFUNE28,0.8112281085622748
9PFQKPRB,0.05100695700914703
MCLXWKBC,0.04829169876519988
NWDXDZEN,0.32191373575682597
EBLDBRDR,0.19111931250191058
CJRW5JYT,0.2432498272791441
CMMKRNUZ,0.33086100818379266
EATPTPY3,0.05549551158547739
J5AGUF6Q,0.06636198648489791
8WYO2BBG,0.3519560172878324
9EPXIMZB,0.023160594176748223
UZERUG9W,0.08555038428610638
QEQ79QUC,0.04967777749022165
ZNHVE7QZ,0.14138171827739152
PU3J43GY,0.8133171002051366
HWDBXAUK,0.05004620340109691
W74BHIAD,0.11384644698052149
MGLDAPOA,0.05370644356991498
BYFCPDX5,0.0775193260427395
S2QDUDEJ,0.9777634408602149
HBYRWBWL,0.02042291202495518
8CIAWHWZ,0.7770581904203394
ZFYFFXT5,0.17903463707011041
UGIADHRB,0.30880643767706933
JDDGRBSU,0.2800214702750147
NBS2LTYW,0.3127024424469403
DBKM3FRW,0.23098999422744534
